r_mopac_Alpha_LUMO_Energy,r_mopac_Alpha_SOMO_Energy,r_mopac_Beta_LUMO_Energy,r_mopac_Beta_SOMO_Energy,r_mopac_Dipole,r_mopac_Dipole_X,r_mopac_Dipole_Y,r_mopac_Dipole_Z,r_mopac_Ionization_Energy,r_mopac_MOPAC_Heat_of_Formation,r_mopac_MOPAC_Total_Energy_EV,i_desc_Chirality_count,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,FEBo
-2.755,-11.246,-2.771,-11.293,13.3306716643083,2.16935221391377,-6.27309065877161,11.5606683016343,11.2461614445161,-275.659013759985,-7567.0371,2,1.36181591872583,3036.54253712567,26337.6173500373,26938.414504835,0.1127216502137,0.977697382498516,6.757837875081,0.000321977173231,0.993626604702743,0.702972726889843,0.159288736991736,-8.7
-4.106,-9.518,-4.106,-9.993,38.5442945806807,-2.62177961137245,33.7684717223511,18.3978051388869,9.51771681926383,-224.293461781519,-7565.4807,1,0.850318839246047,5439.80120553041,12569.8144831988,16947.6605812698,0.320976525311249,0.741684341795861,5.32443918482753,0.000136344015852,0.947087150266076,0.331311953830829,0.096864618785139,-9.7
-4.054,-9.68,-4.054,-9.686,42.4907368731181,2.56352170589953,35.1357313428816,23.7565035197689,9.67973493295268,-220.508652054879,-7565.2548,3,0.919448476080625,4458.29835224852,8849.59968572098,12566.2788530438,0.354782700940035,0.704233909593488,4.57329760486074,0.000157960247151,0.934948787428324,0.2952667989234,0.13020574150127,-8.7
-4.038,-9.476,-4.038,-9.922,41.3581773206793,1.68360072974095,-29.1487753630283,-29.291862602219,9.47626809370481,-210.961262106022,-7564.803,1,0.906211625350955,5082.48794179496,7862.91855126602,12154.7166438806,0.418149438666988,0.646902661875272,4.50804530200399,0.000127280707654,0.908378251028988,0.241792977051371,0.130590893393445,-7.9
-3.601,-11.616,-4.357,-10.64,7.63422788283683,2.46033933251198,-0.249445112659838,-7.22259945391878,10.6396810975559,-211.922727369441,-7564.9167,1,1.04023750844214,5081.97422271831,7761.8158599448,11498.2578727332,0.441977756888686,0.675042771335912,4.43944727526935,0.000132830813726,0.897026009888033,0.210320789777794,0.179252312421569,-8.8
-3.882,-9.202,-3.882,-9.421,40.3734693442934,-1.3336008473004,38.4782938142729,12.1515201031464,9.20222575788,-223.476406663161,-7565.6919,1,0.965619784064211,5107.32073432169,7763.00706804729,11795.5842435921,0.432985821545569,0.658128237460093,4.46888248964049,0.000128859782202,0.90140073127356,0.223689711237238,0.145665121058768,-9.9
-4.061,-9.283,-4.061,-9.668,40.4075688129587,-0.651156888504243,35.6173406265037,-19.072300825442,9.2831325052863,-220.420033678674,-7565.5023,1,1.14454927779155,2485.34955566388,24074.6684382796,24571.593946174,0.101147266274554,0.979776423581514,6.43946548320798,0.00039422077323,0.9948714643235,0.729905586804849,0.115774496956434,-9.6
-2.762,-11.323,-3.003,-11.429,16.7494269784648,-8.25599771702487,7.69071060541787,12.3788035038577,11.3228323185519,-255.970061244996,-7566.4084,2,1.09390269166156,5547.56568075253,11817.9478355596,15550.9904924873,0.356733912443235,0.75994823874845,5.16668434320338,0.000136987695591,0.934206034937124,0.283013087988187,0.169714777077163,-9.1
-2.845,-11.101,-2.855,-11.366,13.1929163555254,-2.41791606243733,7.73057634280934,10.4136887454396,11.1014132019018,-265.365788014606,-7566.786,1,1.06085561841436,6260.23630160733,11485.9863306872,16006.5855306522,0.391103792224716,0.717578793346769,5.22763553204278,0.000114624873371,0.920346578038646,0.250577741202226,0.155771070028972,-9.4
-2.658,-11.121,-2.725,-11.134,12.1804793557097,0.178236044266483,-5.06987409395349,-11.0737837218746,11.1213596171992,-268.304536290001,-7566.9347,2,1.09040243104386,4781.43605624536,10351.4877268199,14019.8655915997,0.341047210831341,0.738344291476107,4.85836794964537,0.000154418940835,0.940046169070521,0.305526118117819,0.172060647637191,-8.7
-3.957,-9.483,-3.957,-9.909,38.0935272037076,-13.6030548328826,17.6822338804092,30.8773755204633,9.48271134013403,-220.990522143838,-7565.5449,3,1.23057246577103,4097.58646876848,21051.7265071661,22876.8108068545,0.179115284178542,0.920221209367979,6.23575600478308,0.000224576397931,0.983828092185642,0.557928180696274,0.142828228511034,-9.6
-4.058,-9.581,-4.058,-9.802,40.0198714753044,10.1056678655316,-38.0079216351957,-7.40698878521297,9.58070315138626,-222.729976546107,-7565.3707,2,0.87225361058832,2673.62262103168,21417.484709589,23362.380733112,0.114441359875721,0.916750949068885,6.19846874981252,0.000342887190532,0.993430005158791,0.695557365611173,0.071030876019301,-9.2
-2.332,-10.698,-2.36,-11.014,12.6975797791064,8.55244939663439,-9.3808498572907,-0.289478012547711,10.6984218501529,-268.058396242734,-7567.1115,1,1.26915684861573,5466.11699133666,7940.88983230816,10893.9926057335,0.501755158935932,0.728923739871909,4.43570252754033,0.000133353117218,0.865009688085155,0.150056752584661,0.314444905321587,-9.4
-3.068,-10.146,-3.068,-10.562,20.8926651863586,1.40811905762624,9.04332121829667,18.7813471468778,10.1460763925716,-230.798263759207,-7565.7183,1,0.890019005517689,3800.20820161974,16818.9883624461,19870.0321737824,0.191253248529409,0.846449981326051,5.72558804934672,0.000222737791305,0.98154072504759,0.533173975340628,0.081349079945982,-7.3
-2.706,-10.55,-2.698,-10.953,21.4632508881826,-1.06251315144029,12.3643712572444,17.5118396493663,10.5499294661525,-251.40158279051,-7566.222,1,1.0718213444826,4320.38860821949,8075.86040811496,10835.9343131328,0.398709375986464,0.745285101841868,4.33705928485318,0.000172504181782,0.917077332344707,0.237798143308017,0.202829801987601,-9.1
-4.054,-9.602,-4.054,-9.652,41.8397536613262,-4.0953125895087,31.1881648512521,27.5878918086503,9.60241562950227,-230.616158571123,-7565.7301,1,0.899724301390912,4568.87665625532,7758.68425281888,11443.157180878,0.399267141404831,0.678019547418607,4.38703901210085,0.000148399617331,0.916834636013722,0.251327557361921,0.127734199914083,-9.5
-4.067,-9.557,-4.067,-9.872,41.5004588540143,3.32177466769324,36.2477338770304,19.9337825545175,9.5574213272663,-218.913441461307,-7565.2571,2,1.1077267969793,4958.78062230384,9330.42520050172,12836.5783410188,0.386300810898979,0.726862326753126,4.68260304524373,0.000146580859715,0.922372854922992,0.254044701634968,0.202397368144257,-9.4
-2.758,-10.918,-2.756,-11.127,7.24104046458943,-3.34265657198011,3.81487691980956,-5.16778754771556,10.9184637019302,-271.611644612363,-7567.1671,1,1.0667879752232,5406.74374746804,7182.54670263932,11257.1679931177,0.480293422890515,0.63804206413465,4.3940226383951,0.000118008563737,0.877107877018621,0.189864200357256,0.213578912245398,-9.8
-4.024,-9.57,-4.024,-9.802,41.6029203203455,-4.33286705639707,-34.9174227808381,22.199162790448,9.56961199941147,-228.032950103894,-7565.6071,1,1.43417415483346,5862.71520361489,7745.44541646643,10243.1374580271,0.572355416261697,0.756159472447249,4.39805936851878,0.000128977691425,0.820005656977986,0.10185280769426,0.386259247305307,-9.4
-4.084,-9.479,-4.084,-9.878,40.6388274982672,1.51734257487067,-38.7012680654905,12.3054387190157,9.47885979809712,-217.554986064788,-7565.2825,2,1.58874920396881,4991.72304280076,8933.99424938887,10368.7334597734,0.481420711812749,0.861628306296933,4.43148960405797,0.000172611400695,0.876489645254127,0.157609682180713,0.411078429215299,-9.6
-2.557,-10.843,-2.589,-10.837,10.0324868424251,-2.26277680792643,-7.06615171251408,6.75278707917534,10.836956460237,-270.879037127219,-7567.2319,1,1.09726145567072,5164.08945872349,8687.22067193307,12148.8030243684,0.425069815385533,0.715068032176337,4.58815377022626,0.000138469334796,0.905160566997982,0.216510628816556,0.203940462809511,-8.8
-3.988,-9.733,-3.988,-9.831,41.1165203281441,1.56728033694126,26.1327926131813,31.7047161551177,9.73344388731835,-230.203774151771,-7565.704,2,0.981889271035961,5355.39139576654,8156.15436054102,12118.1393180314,0.441931822635337,0.673053357985822,4.55535241179861,0.000125677715828,0.897048640900932,0.210925214992396,0.155599812205153,-9
-4.146,-9.799,-4.146,-9.62,43.5897011433568,-2.93992765527568,-32.2019731062807,29.2310074956591,9.62002250508527,-223.454845914675,-7565.4456,2,1.10976642591104,5104.25793937223,7568.11819414914,11083.1191328971,0.460543451547108,0.682850928822494,4.3856340521012,0.000133780646851,0.887637160802248,0.191991348268409,0.225918763697718,-9.9
-2.601,-11.128,-2.555,-11.12,9.50171415868251,2.42701062400789,-1.2876745624678,-9.09582792303338,11.1196212516052,-271.459811674547,-7567.0268,0,1.14795345414261,5014.02298935733,9157.09356231538,12286.1238309493,0.40810454609995,0.745319979540518,4.62831189009332,0.000148647100566,0.912935200029308,0.22811703103314,0.21929491992501,-10
-4.035,-9.464,-4.035,-9.686,38.8562915353743,-10.5181156620824,-30.8769771847681,21.1138086268766,9.46422359002885,-223.557048326387,-7565.4586,1,0.951294764237939,2093.3749358332,25093.0838238359,26054.4770320542,0.080346073853556,0.963100652258901,6.56558133510079,0.000460070786066,0.996767028154683,0.778978602229684,0.073237779145012,-8.8
-2.669,-10.565,-2.663,-10.881,18.9253561144127,-1.36631034706095,7.77588567087371,17.1999390151928,10.56478501342,-247.332458602497,-7566.1108,2,0.95457974100524,4885.34313444517,10824.9710088239,14427.1263171767,0.338622053140879,0.750320664756076,4.93973360354525,0.000153586072484,0.940922475619886,0.306739288119495,0.129168322449771,-9.5
-3.867,-9.231,-3.867,-9.564,39.2092902542968,-5.07405738161761,-36.0526473680371,14.5543464878954,9.23111042498964,-224.713800621161,-7565.7312,1,0.965904211187935,5189.99909486149,7177.338598872,11283.1113650049,0.459979426504513,0.636113423566205,4.37592672661644,0.000122565228228,0.887929573329202,0.20714598639278,0.158435108543214,-9.1
-2.893,-11.215,-2.859,-11.387,11.6383252724091,-1.1720033646699,2.31657896613054,-11.3450643520995,11.2151334973184,-276.901027882617,-7567.1448,3,0,0,0,0,0,0,0,0,0,0,0,-9
-4.05,-9.435,-4.05,-9.257,43.0401360733393,5.05433084809234,29.4178554484693,31.0080124113519,9.25660035061603,-220.865358891431,-7565.4776,2,0.804123043744601,5310.75901805263,13996.3355153347,18655.2014220051,0.284679800443656,0.750264507936378,5.54404288425485,0.000141272557347,0.958622663627019,0.381946506205476,0.073195148919043,-9
-3.992,-9.588,-3.992,-9.894,34.2152190322326,12.0299592488698,27.0728538269889,-17.1178818653674,9.58804368456788,-220.371634608833,-7565.5014,3,1.0693329373112,5394.62925014873,32619.1030112879,36303.3390530809,0.148598707194977,0.898515229235357,7.75701513801143,0.000166557364292,0.988897580247814,0.619259649094434,0.08256096675722,-8.5
-2.386,-10.273,-2.386,-10.192,19.9604897205848,5.9407033619828,-19.0550821671293,-0.181760981648125,10.1917447911955,-260.647597420582,-7566.6468,1,1.09967113542917,4747.22588922299,8437.83666289787,11667.3954149849,0.406879660830379,0.723197968593813,4.48574952306279,0.000152341174713,0.913481768620784,0.232947543220492,0.211104993928523,-9.4
-4.102,-9.434,-4.102,-9.781,43.6355620247779,5.45505222331144,-30.9840287715125,30.2373054279853,9.43449558093995,-221.93352995129,-7565.3711,2,1.18318895406176,5259.38943726066,8667.80957876176,12198.4821880986,0.431151134720021,0.710564596898661,4.60297789301888,0.000135104008816,0.902279723273021,0.211658797742839,0.218987724836516,-9.3
-2.932,-11.397,-2.855,-11.227,13.0635889591966,-7.68537407261408,7.09302004723596,-7.82824683235936,11.226736920866,-265.139799350174,-7566.8434,2,1.33374977462745,5628.90196118537,7224.99206606046,9977.15749966565,0.564178921839612,0.724153353928971,4.29945396014346,0.000128649132446,0.825652556558685,0.111381714677881,0.316653070752328,-7
-4.049,-9.785,-4.049,-9.613,41.5724371246164,7.00007689638258,-32.8860479854399,-24.4494233024884,9.61309163560353,-229.126515746379,-7565.6546,1,1.07970073925826,4910.43275764889,7028.89669611035,10598.9886858591,0.463292574715196,0.663166732641967,4.27180183630114,0.000135052604398,0.886205388278454,0.195257791136258,0.197900694617318,-7.7
-4.112,-9.469,-4.112,-9.706,40.6200857556285,1.01205054110387,-35.0978025020458,20.423304826209,9.46937359881449,-222.509810890478,-7565.3578,2,1.04769938997763,5479.31791395292,8636.8469928419,12621.3568577736,0.434130654548299,0.684304159225352,4.65276289255755,0.000124888566419,0.900849918011577,0.215010656069877,0.184682536086543,-9.8
-4.033,-9.598,-4.033,-9.759,39.3089449549063,6.57663802001755,-28.0579247994468,26.7337584669664,9.59825141115367,-222.721008022461,-7565.4425,2,1.58206688934803,5028.94264565544,8547.55979804453,9708.80604435317,0.517977454970415,0.880392476582222,4.34201524166564,0.000175065125736,0.855394269411698,0.131427198488267,0.453688532475728,-9.1
-2.551,-11.414,-2.544,-11.259,14.328084062396,5.48269566363711,8.53153886660563,-10.1216048987608,11.2585268735725,-249.754383268475,-7566.1637,3,0,0,0,0,0,0,0,0,0,0,0,-9.3
-3.585,-11.576,-4.289,-10.626,7.63407176807113,3.83965494641499,-1.48164522123767,6.42968343629102,10.6260988538086,-214.778381657379,-7565.1089,1,1.26959600692378,4308.81138482516,8186.81085046914,10756.4830761576,0.400578084334636,0.761104795359709,4.34246391426707,0.000176639153443,0.916262625206765,0.233842039390325,0.280880423166161,-8.9
-2.371,-9.927,-2.371,-9.8,18.2762027805443,3.7575528796748,-17.4600526369475,3.87903935879081,9.80023182527863,-253.55494042777,-7566.6676,1,1.23092799128934,4719.76093370806,7807.17569427482,10314.5150223314,0.457584377306114,0.756911563691743,4.30043310384758,0.000160370742146,0.889166203611775,0.180629754489902,0.297283339372859,-8.9
-4.122,-9.812,-4.122,-9.619,43.5041326081077,-5.38509540078248,37.1205249495265,22.0380790673749,9.61895115687234,-226.233105713269,-7565.544,2,1.0428796295463,5885.67013424921,6585.56321699899,11241.2309416447,0.523578793532736,0.585840042890841,4.38166015806764,9.95366762880216E-05,0.85197725730374,0.180860200545729,0.184010736520429,-9.5
-3.191,-11.258,-3.58,-11.212,8.09725165984896,-0.879597940800553,3.68162812620438,-7.15803089164939,11.2124518037898,-245.384377625916,-7565.9013,1,1.32700282610589,3286.78260947531,16195.5714384496,17158.3434256686,0.191555940333863,0.943888989552526,5.44668440299232,0.000287177188668,0.981481697090073,0.536272688588213,0.214363711742093,-9.2
-2.67,-10.878,-2.716,-10.597,15.7418387691478,-0.817332079633692,-8.26737536638637,13.3711615298265,10.597275065635,-233.127067821682,-7565.4372,1,1.13230997779888,6281.18600884121,12638.2514828865,16818.4097363819,0.373470863612844,0.751453418068847,5.37916095784353,0.000119635593821,0.927641910454824,0.264516001150849,0.159573725805037,-8.9
-4.022,-9.43,-4.022,-9.704,35.9912243010273,-8.84031937604907,31.4223592008568,-15.1608813156968,9.43005300844291,-218.801279981009,-7565.4381,2,0.855695916922362,2785.21020949282,28180.7369596933,30208.1548895089,0.092200606746098,0.932885078971847,7.03775505353508,0.0003349424312,0.995740452184027,0.748775909682863,0.053518141337622,-9.3
-2.833,-11.193,-2.878,-11.158,14.6557756992803,-7.54254077150893,6.2511900552075,10.9006634179492,11.1576719570804,-271.316375365685,-7567.087,2,1.08749172396088,4547.16232067203,8237.23192966206,11140.9337345112,0.40814912188072,0.739366387589728,4.4012830137102,0.000162599514917,0.912915272250386,0.228942973131146,0.197073882679667,-9.6
-2.683,-11.178,-2.696,-11.076,15.3383356868015,8.57112073897285,6.98423375106955,10.6311292828834,11.0764897981084,-265.221893470851,-7566.7331,2,1.12506076762431,2840.598317764,22050.4181216629,23220.4874036865,0.122331554389036,0.949610477089392,6.23620895209333,0.000334299457671,0.992489290018165,0.678896111596047,0.116415536905082,-9.2
-2.864,-11.177,-2.838,-11.36,13.2510449336968,0.344665739029583,-5.08532040645408,-12.2315540192934,11.1766652648356,-271.659331088915,-7567.0385,1,1.61198303736503,4345.77106242219,18326.0860919093,18780.2285600531,0.231401393679838,0.97581805425362,5.79326692921666,0.000224544284602,0.972858363279583,0.470249431013971,0.302854473014113,-9.1
-3.127,-11.35,-3.395,-11.35,11.4868720959537,5.68638503423653,3.26432542624359,9.43172493782497,11.3501577528272,-271.779819963209,-7567.3477,0,1.15276916820422,3953.19850337882,27237.7506753172,29550.1156004085,0.133779459844961,0.921747685986741,7.0128014971638,0.000233165039701,0.991011128153256,0.651972939472591,0.131287173005027,-9.6
-2.841,-11.114,-2.793,-11.137,12.5550490552342,1.49208026562366,3.46845349849057,11.9738374629473,11.1142937791886,-270.565644824994,-7566.946,2,1.11400900166714,4482.62930031188,39066.6021847229,41222.5108495578,0.108742267463312,0.94770069507161,8.28468309275374,0.000211416254073,0.994069977047359,0.709832979037523,0.0826035091021,-9.3
-2.708,-10.061,-2.708,-10.084,25.1635163785557,-3.1862666454446,-24.3096906125777,-5.66473333165138,10.0605749449159,-258.455391153868,-7566.7334,2,1.11461945430428,5835.03111570956,6405.3756571843,10863.4876184317,0.537123189224193,0.589624242431734,4.32506801048325,0.0001010490314,0.843503811252582,0.170424456825639,0.223366285107043,-9.5
-2.63,-9.887,-2.63,-10.18,24.6817764297552,2.79369136038262,-24.1090609517209,-4.4876002871857,9.88667119925758,-249.078467442625,-7566.2099,1,0.836071313506885,5348.31842691939,8310.2464465547,12945.1878210933,0.41315108755739,0.641956421289902,4.64110930340299,0.000120029581272,0.910662494478688,0.248581909994743,0.098647319867549,-10.4
-2.902,-11.159,-2.886,-11.352,11.7639712453427,0.908307259124068,-4.29191221869657,10.9153784584537,11.1590755523415,-272.314576133067,-7567.0527,3,1.30759347841192,4355.14135821335,15842.4233284872,17173.2916070414,0.253599685946498,0.922503599833558,5.50068619931844,0.000211819439131,0.967309257315279,0.426804968067027,0.205485681674408,-9
-4.081,-9.946,-4.081,-10.209,40.1498863922746,-1.08351862332921,36.012826242013,17.7176666287645,9.94597284465101,-196.8573416133,-7564.3712,2,1.17045494695647,5130.55997405471,15974.3103364316,19072.2474256926,0.269006575866001,0.837568325320294,5.70347752487831,0.000163250859469,0.963138340084564,0.398407418958132,0.157004202421231,-9.3
-4.189,-10.211,-4.189,-10.501,44.1970831473562,-1.17764689790728,-35.0679193308966,26.8744551632196,10.2114180375545,-240.171203297417,-7566.1383,2,1.15027735379911,5368.99952511534,8134.37037370488,11816.8030604867,0.454352966503127,0.688373186221983,4.52776293179629,0.000128212562322,0.890821745260974,0.195852953119752,0.214757332997674,-9.4
